"URL"
"https://iz.ru/1706393/2024-06-03/pvo-rf-unichtozhila-eshche-odin-ukrainskii-bespilotnik-nad-belgorodskoi-oblastiu"
"https://iz.ru/1706391/2024-06-03/kharris-i-sallivan-predstaviat-ssha-na-sammite-po-ukraine-v-shveitcarii"
"https://iz.ru/1706388/2024-06-03/miniust-ssha-otkazalsia-kommentirovat-novyi-zapros-rossii-po-vzryvam-na-sp"
"https://iz.ru/1706338/2024-06-03/aktivistka-rasskazala-o-popytkakh-frg-vydvorit-ee-iz-strany-za-podderzhku-rossii"
"https://iz.ru/1706372/2024-06-03/posol-rf-zaiavil-o-diskreditatcii-nato-torgovli-oruzhiem-v-mire-postavkami-ukraine"
"https://iz.ru/1706375/2024-06-03/polskie-fermery-vnov-perekroiut-kpp-na-granitce-s-ukrainoi"
"https://iz.ru/1706348/2024-06-03/mvd-rf-obiavilo-v-rozysk-eks-rukovoditelia-partii-liberalnaia-rossiia"
"https://iz.ru/1706324/2024-06-03/shveitcariia-napravila-4-tys-voennykh-na-okhranu-sammita-po-ukraine"
"https://iz.ru/1706329/2024-06-03/ekspert-obiasnil-posledstviia-ispolzovaniia-patriot-nad-territoriei-rossii"
"https://iz.ru/1706261/2024-06-03/gavrilov-otcenil-razreshenie-kievu-nekotorymi-stranami-zapada-nanosit-udary-po-rf"
"https://iz.ru/1706391/2024-06-03/kharris-i-sallivan-predstaviat-ssha-na-sammite-po-ukraine-v-shveitcarii"
"https://iz.ru/1706388/2024-06-03/miniust-ssha-otkazalsia-kommentirovat-novyi-zapros-rossii-po-vzryvam-na-sp"
"https://iz.ru/1706338/2024-06-03/aktivistka-rasskazala-o-popytkakh-frg-vydvorit-ee-iz-strany-za-podderzhku-rossii"
"https://iz.ru/1706372/2024-06-03/posol-rf-zaiavil-o-diskreditatcii-nato-torgovli-oruzhiem-v-mire-postavkami-ukraine"
"https://iz.ru/1706375/2024-06-03/polskie-fermery-vnov-perekroiut-kpp-na-granitce-s-ukrainoi"
"https://iz.ru/1706348/2024-06-03/mvd-rf-obiavilo-v-rozysk-eks-rukovoditelia-partii-liberalnaia-rossiia"
"https://iz.ru/1706324/2024-06-03/shveitcariia-napravila-4-tys-voennykh-na-okhranu-sammita-po-ukraine"
"https://iz.ru/1706329/2024-06-03/ekspert-obiasnil-posledstviia-ispolzovaniia-patriot-nad-territoriei-rossii"
"https://iz.ru/1706261/2024-06-03/gavrilov-otcenil-razreshenie-kievu-nekotorymi-stranami-zapada-nanosit-udary-po-rf"
"https://iz.ru/1706271/2024-06-03/gavrilov-zaiavil-ob-unichtozhenii-okolo-6-tys-naemnikov-v-riadakh-vsu"
"https://iz.ru/1706388/2024-06-03/miniust-ssha-otkazalsia-kommentirovat-novyi-zapros-rossii-po-vzryvam-na-sp"
"https://iz.ru/1706338/2024-06-03/aktivistka-rasskazala-o-popytkakh-frg-vydvorit-ee-iz-strany-za-podderzhku-rossii"
"https://iz.ru/1706372/2024-06-03/posol-rf-zaiavil-o-diskreditatcii-nato-torgovli-oruzhiem-v-mire-postavkami-ukraine"
"https://iz.ru/1706375/2024-06-03/polskie-fermery-vnov-perekroiut-kpp-na-granitce-s-ukrainoi"
"https://iz.ru/1706348/2024-06-03/mvd-rf-obiavilo-v-rozysk-eks-rukovoditelia-partii-liberalnaia-rossiia"
"https://iz.ru/1706324/2024-06-03/shveitcariia-napravila-4-tys-voennykh-na-okhranu-sammita-po-ukraine"
"https://iz.ru/1706329/2024-06-03/ekspert-obiasnil-posledstviia-ispolzovaniia-patriot-nad-territoriei-rossii"
"https://iz.ru/1706261/2024-06-03/gavrilov-otcenil-razreshenie-kievu-nekotorymi-stranami-zapada-nanosit-udary-po-rf"
"https://iz.ru/1706271/2024-06-03/gavrilov-zaiavil-ob-unichtozhenii-okolo-6-tys-naemnikov-v-riadakh-vsu"
"https://iz.ru/1706293/2024-06-03/prokuratura-dnr-napravila-v-sud-ugolovnoe-delo-v-otnoshenii-boevika-azova"
